mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_booster,param_base_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.2160329341888427,0.17993093557258624,0.09165921211242675,0.04238888263620619,100,2,2,0.15,gblinear,0.25,"{'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.15, 'booster': 'gblinear', 'base_score': 0.25}",-17047.804694188784,-21860.721452268837,-22341.43974743151,-18982.304741010274,-21324.039610980308,-20311.26204917594,1998.2214968700728,46,-18107.143451011343,-16975.59631514876,-17067.862184289384,-17816.216238361514,-16228.2172634177,-17239.00709044574,664.4099684446257
7.736080455780029,0.794661240253498,0.12635536193847657,0.07575616946593752,900,4,5,0.15,gblinear,0.5,"{'n_estimators': 900, 'min_child_weight': 4, 'max_depth': 5, 'learning_rate': 0.15, 'booster': 'gblinear', 'base_score': 0.5}",-17637.843676423374,-21282.06421232877,-21706.501043450342,-19174.338198309077,-21049.56046660959,-20170.06151942423,1534.5557620849877,36,-17419.033300112373,-16315.980127622004,-16444.25233104131,-17094.370451626713,-15062.588338773545,-16467.244909835186,811.8691225410653
0.9311793804168701,0.4112180863460908,0.09346566200256348,0.035376574818817126,100,2,2,0.05,gblinear,0.75,"{'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.05, 'booster': 'gblinear', 'base_score': 0.75}",-17977.624518407534,-22684.27310974957,-22572.668222923803,-19573.53838024401,-21930.539249785958,-20947.728696222177,1861.8189708662344,49,-18986.953114966822,-18038.471903761772,-17993.373357903467,-18706.398491010274,-17214.940630351026,-18188.027499598673,618.7318950653565
0.9000312328338623,0.13235107265288015,0.08559141159057618,0.046073965282526844,100,4,15,0.05,gblinear,1.0,"{'n_estimators': 100, 'min_child_weight': 4, 'max_depth': 15, 'learning_rate': 0.05, 'booster': 'gblinear', 'base_score': 1}",-17977.622551904966,-22684.277731699487,-22572.671159300087,-19573.531972388697,-21930.544962007705,-20947.72967546019,1861.8225220210556,50,-18986.955236983627,-18038.473047543877,-17993.37556520227,-18706.397012788955,-17214.94346137896,-18188.028864779535,618.7311107242806
5.663016891479492,0.07023285647746227,0.06722025871276856,0.009286431403602212,900,3,5,0.05,gblinear,1.0,"{'n_estimators': 900, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.05, 'booster': 'gblinear', 'base_score': 1}",-17273.56274079623,-21606.507819188784,-22068.03463452483,-18741.351228060787,-20795.29064105308,-20096.94941272474,1814.430089190314,27,-17587.247127167167,-16455.311720756636,-16690.29985150899,-17334.195038259844,-15346.679127314319,-16682.74657300139,784.7759220096365
0.9273823738098145,0.02206261264365059,0.06691951751708984,0.009318925100614417,100,2,5,0.15,gbtree,1.0,"{'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.15, 'booster': 'gbtree', 'base_score': 1}",-15523.91387521404,-16466.784059289384,-16865.110204409248,-13752.407480736301,-17990.46982020548,-16119.73708797089,1423.721771176772,8,-4759.304526969178,-4607.555316245719,-4227.388400979238,-4939.698977953767,-4568.198703713613,-4620.429185172303,236.04846064974146
51.09369530677795,9.648606761996799,0.125549840927124,0.007820134095155652,1500,2,15,0.15,gbtree,0.25,"{'n_estimators': 1500, 'min_child_weight': 2, 'max_depth': 15, 'learning_rate': 0.15, 'booster': 'gbtree', 'base_score': 0.25}",-15888.735257919521,-17251.160731485445,-18001.383976348458,-15473.71040239726,-17800.554633989726,-16883.10900042808,1020.0873528249521,19,-7.137049844820205,-7.134839201626712,-0.03120986729452055,-7.145230227953767,-0.027678189212328768,-4.295201466181506,3.4829782627377237
3.3705835342407227,0.23722050817347176,0.06503210067749024,0.006401935757953952,500,2,15,0.05,gblinear,0.25,"{'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 15, 'learning_rate': 0.05, 'booster': 'gblinear', 'base_score': 0.25}",-17202.24878264127,-21817.650189961474,-22445.83478702911,-18732.154765089897,-20944.509899400684,-20228.479684824488,1967.3275045402909,42,-17833.41184182363,-16738.592723271617,-16931.542328298907,-17576.094572720463,-15773.941463104666,-16970.716585843857,720.8900632026824
0.7108205795288086,0.028049965754938407,0.06239752769470215,0.00486590664469102,100,2,15,0.1,gblinear,0.75,"{'n_estimators': 100, 'min_child_weight': 2, 'max_depth': 15, 'learning_rate': 0.1, 'booster': 'gblinear', 'base_score': 0.75}",-17264.335128157105,-22214.854064105308,-22449.494214201626,-19217.80227953767,-21435.084318814213,-20516.314000963186,1986.346508531485,47,-18398.184212462544,-17341.71418490475,-17365.566058433218,-18100.727358465327,-16540.3535591021,-17549.309074673587,651.0759540842248
3.1667263984680174,0.026092563540069516,0.06412830352783203,0.0049353661033767655,500,1,3,0.15,gblinear,0.5,"{'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.15, 'booster': 'gblinear', 'base_score': 0.5}",-17383.560366277827,-21381.43691807577,-21851.70763324058,-18903.859575663526,-20879.19230254709,-20079.951359160958,1680.8026243494812,25,-17456.19996956603,-16365.605696168665,-16528.444356003853,-17180.914647768623,-15132.578201921018,-16532.74857428564,807.6278942567021
